season,league_name,home_team_api_id,away_team_api_id,result
2014/2015,Germany 1. Bundesliga,9905,8178,Away Win
2014/2015,Germany 1. Bundesliga,9904,8177,Draw
2014/2015,Germany 1. Bundesliga,10269,8697,Home Win
2014/2015,Germany 1. Bundesliga,9790,8721,Away Win
2014/2015,Germany 1. Bundesliga,8722,8226,Home Win
2014/2015,Germany 1. Bundesliga,8460,8406,Home Win
2014/2015,Germany 1. Bundesliga,9789,8460,Home Win
2014/2015,Germany 1. Bundesliga,8178,9904,Home Win
2014/2015,Germany 1. Bundesliga,8721,10189,Draw
2014/2015,Germany 1. Bundesliga,8406,10269,Home Win
2014/2015,Germany 1. Bundesliga,8226,9823,Away Win
2014/2015,Germany 1. Bundesliga,8177,8722,Draw
2014/2015,Germany 1. Bundesliga,8697,9790,Home Win
2014/2015,Germany 1. Bundesliga,9810,9788,Draw
2014/2015,Germany 1. Bundesliga,8358,9905,Away Win
2014/2015,Germany 1. Bundesliga,9823,10269,Home Win
2014/2015,Germany 1. Bundesliga,9789,8358,Home Win
2014/2015,Germany 1. Bundesliga,8178,8697,Draw
2014/2015,Germany 1. Bundesliga,9788,10189,Home Win
2014/2015,Germany 1. Bundesliga,8226,8721,Draw
2014/2015,Germany 1. Bundesliga,9904,9790,Home Win
2014/2015,Germany 1. Bundesliga,8177,9905,Away Win
2014/2015,Germany 1. Bundesliga,9810,8406,Away Win
2014/2015,Germany 1. Bundesliga,8460,8722,Draw
2014/2015,Germany 1. Bundesliga,9823,8177,Home Win
2014/2015,Germany 1. Bundesliga,9789,9810,Home Win
2014/2015,Germany 1. Bundesliga,9788,8721,Home Win
2014/2015,Germany 1. Bundesliga,9905,10189,Home Win
2014/2015,Germany 1. Bundesliga,9904,8226,Away Win
2014/2015,Germany 1. Bundesliga,10269,8358,Draw
2014/2015,Germany 1. Bundesliga,9790,8406,Home Win
2014/2015,Germany 1. Bundesliga,8722,8178,Draw
2014/2015,Germany 1. Bundesliga,8460,8697,Draw
2014/2015,Germany 1. Bundesliga,10189,10269,Home Win
2014/2015,Germany 1. Bundesliga,8178,9823,Home Win
2014/2015,Germany 1. Bundesliga,8721,9904,Draw
2014/2015,Germany 1. Bundesliga,9905,9790,Away Win
2014/2015,Germany 1. Bundesliga,8406,8722,Draw
2014/2015,Germany 1. Bundesliga,8226,9789,Draw
2014/2015,Germany 1. Bundesliga,8177,9788,Away Win
2014/2015,Germany 1. Bundesliga,8697,9810,Home Win
2014/2015,Germany 1. Bundesliga,8358,8460,Away Win
2014/2015,Germany 1. Bundesliga,9823,8406,Away Win
2014/2015,Germany 1. Bundesliga,9789,8177,Home Win
2014/2015,Germany 1. Bundesliga,9788,8178,Home Win
2014/2015,Germany 1. Bundesliga,9904,8697,Draw
2014/2015,Germany 1. Bundesliga,9810,8226,Home Win
2014/2015,Germany 1. Bundesliga,10269,9905,Home Win
2014/2015,Germany 1. Bundesliga,9790,8358,Draw
2014/2015,Germany 1. Bundesliga,8722,10189,Home Win
2014/2015,Germany 1. Bundesliga,8460,8721,Away Win
2014/2015,Germany 1. Bundesliga,10189,8460,Home Win
2014/2015,Germany 1. Bundesliga,8178,8226,Home Win
2014/2015,Germany 1. Bundesliga,8721,9789,Home Win
2014/2015,Germany 1. Bundesliga,9905,8722,Home Win
2014/2015,Germany 1. Bundesliga,8406,9904,Away Win
2014/2015,Germany 1. Bundesliga,8177,9810,Draw
2014/2015,Germany 1. Bundesliga,8697,9788,Away Win
2014/2015,Germany 1. Bundesliga,8358,9823,Home Win
2014/2015,Germany 1. Bundesliga,10269,9790,Home Win
2014/2015,Germany 1. Bundesliga,9823,9905,Home Win
2014/2015,Germany 1. Bundesliga,9789,8697,Home Win
2014/2015,Germany 1. Bundesliga,9788,8406,Away Win
2014/2015,Germany 1. Bundesliga,8226,8177,Home Win
2014/2015,Germany 1. Bundesliga,9904,8358,Home Win
2014/2015,Germany 1. Bundesliga,9810,8178,Home Win
2014/2015,Germany 1. Bundesliga,9790,10189,Home Win
2014/2015,Germany 1. Bundesliga,8722,8721,Draw
2014/2015,Germany 1. Bundesliga,8460,10269,Away Win
2014/2015,Germany 1. Bundesliga,10189,9810,Draw
2014/2015,Germany 1. Bundesliga,8721,8178,Home Win
2014/2015,Germany 1. Bundesliga,9905,9789,Home Win
2014/2015,Germany 1. Bundesliga,8406,8697,Home Win
2014/2015,Germany 1. Bundesliga,8358,8177,Draw
2014/2015,Germany 1. Bundesliga,10269,8226,Away Win
2014/2015,Germany 1. Bundesliga,9790,9823,Draw
2014/2015,Germany 1. Bundesliga,8722,9788,Draw
2014/2015,Germany 1. Bundesliga,8460,9904,Home Win
2014/2015,Germany 1. Bundesliga,9823,8460,Home Win
2014/2015,Germany 1. Bundesliga,9789,10269,Draw
2014/2015,Germany 1. Bundesliga,8178,8406,Home Win
2014/2015,Germany 1. Bundesliga,9788,9790,Home Win
2014/2015,Germany 1. Bundesliga,8226,8358,Draw
2014/2015,Germany 1. Bundesliga,9904,8722,Home Win
2014/2015,Germany 1. Bundesliga,8177,8721,Home Win
2014/2015,Germany 1. Bundesliga,8697,10189,Away Win
2014/2015,Germany 1. Bundesliga,9810,9905,Draw
2014/2015,Germany 1. Bundesliga,10189,9789,Home Win
2014/2015,Germany 1. Bundesliga,8721,8697,Home Win
2014/2015,Germany 1. Bundesliga,9905,8226,Draw
2014/2015,Germany 1. Bundesliga,8406,8177,Home Win
2014/2015,Germany 1. Bundesliga,8358,8178,Draw
2014/2015,Germany 1. Bundesliga,10269,9904,Home Win
2014/2015,Germany 1. Bundesliga,9790,9810,Away Win
2014/2015,Germany 1. Bundesliga,8722,9823,Away Win
2014/2015,Germany 1. Bundesliga,8460,9788,Away Win
2014/2015,Germany 1. Bundesliga,9823,9904,Home Win
2014/2015,Germany 1. Bundesliga,9789,9790,Away Win
2014/2015,Germany 1. Bundesliga,8178,8460,Draw
2014/2015,Germany 1. Bundesliga,8721,8406,Home Win
2014/2015,Germany 1. Bundesliga,9788,9905,Draw
2014/2015,Germany 1. Bundesliga,8226,10189,Home Win
2014/2015,Germany 1. Bundesliga,8177,10269,Home Win
2014/2015,Germany 1. Bundesliga,8697,8358,Draw
2014/2015,Germany 1. Bundesliga,9810,8722,Home Win
2014/2015,Germany 1. Bundesliga,9823,8697,Home Win
2014/2015,Germany 1. Bundesliga,10189,8177,Home Win
2014/2015,Germany 1. Bundesliga,9905,8406,Home Win
2014/2015,Germany 1. Bundesliga,9904,9788,Away Win
2014/2015,Germany 1. Bundesliga,8358,8721,Away Win
2014/2015,Germany 1. Bundesliga,10269,8178,Draw
2014/2015,Germany 1. Bundesliga,9790,8226,Draw
2014/2015,Germany 1. Bundesliga,8722,9789,Home Win
2014/2015,Germany 1. Bundesliga,8460,9810,Home Win
2014/2015,Germany 1. Bundesliga,9789,9904,Away Win
2014/2015,Germany 1. Bundesliga,8178,10189,Home Win
2014/2015,Germany 1. Bundesliga,8721,9905,Home Win
2014/2015,Germany 1. Bundesliga,9788,9823,Draw
2014/2015,Germany 1. Bundesliga,8406,8358,Home Win
2014/2015,Germany 1. Bundesliga,8226,8460,Home Win
2014/2015,Germany 1. Bundesliga,8177,9790,Home Win
2014/2015,Germany 1. Bundesliga,8697,8722,Away Win
2014/2015,Germany 1. Bundesliga,9810,10269,Away Win
2015/2016,Germany 1. Bundesliga,9823,9790,Home Win
2015/2016,Germany 1. Bundesliga,9789,9788,Home Win
2015/2016,Germany 1. Bundesliga,8178,8226,Home Win
2015/2016,Germany 1. Bundesliga,8721,9810,Home Win
2015/2016,Germany 1. Bundesliga,10269,8722,Away Win
2015/2016,Germany 1. Bundesliga,8406,8177,Away Win
2015/2016,Germany 1. Bundesliga,8697,10189,Away Win
2015/2016,Germany 1. Bundesliga,9905,8234,Away Win
2015/2016,Germany 1. Bundesliga,8262,9904,Draw
2015/2016,Germany 1. Bundesliga,9823,8722,Home Win
2015/2016,Germany 1. Bundesliga,9789,8406,Home Win
2015/2016,Germany 1. Bundesliga,8178,10269,Home Win
2015/2016,Germany 1. Bundesliga,9788,10189,Home Win
2015/2016,Germany 1. Bundesliga,9904,9810,Away Win
2015/2016,Germany 1. Bundesliga,8226,9790,Away Win
2015/2016,Germany 1. Bundesliga,9905,8697,Away Win
2015/2016,Germany 1. Bundesliga,8234,8177,Away Win
2015/2016,Germany 1. Bundesliga,8262,8721,Away Win
2015/2016,Germany 1. Bundesliga,10189,8234,Draw
2015/2016,Germany 1. Bundesliga,8721,8178,Home Win
2015/2016,Germany 1. Bundesliga,9790,9904,Away Win
2015/2016,Germany 1. Bundesliga,10269,8262,Home Win
2015/2016,Germany 1. Bundesliga,8406,9905,Draw
2015/2016,Germany 1. Bundesliga,8697,9789,Away Win
2015/2016,Germany 1. Bundesliga,9810,9823,Draw
2015/2016,Germany 1. Bundesliga,8722,8226,Draw
2015/2016,Germany 1. Bundesliga,8177,9788,Away Win
2015/2016,Germany 1. Bundesliga,9823,10269,Home Win
2015/2016,Germany 1. Bundesliga,9789,10189,Home Win
2015/2016,Germany 1. Bundesliga,8178,8722,Away Win
2015/2016,Germany 1. Bundesliga,9788,8234,Draw
2015/2016,Germany 1. Bundesliga,8406,8697,Away Win
2015/2016,Germany 1. Bundesliga,9904,8177,Away Win
2015/2016,Germany 1. Bundesliga,8226,9810,Draw
2015/2016,Germany 1. Bundesliga,9905,8721,Home Win
2015/2016,Germany 1. Bundesliga,8262,9790,Draw
2015/2016,Germany 1. Bundesliga,10189,9823,Away Win
2015/2016,Germany 1. Bundesliga,9788,9904,Home Win
2015/2016,Germany 1. Bundesliga,8721,8697,Home Win
2015/2016,Germany 1. Bundesliga,9790,9789,Home Win
2015/2016,Germany 1. Bundesliga,10269,8406,Away Win
2015/2016,Germany 1. Bundesliga,9810,8178,Away Win
2015/2016,Germany 1. Bundesliga,8722,9905,Draw
2015/2016,Germany 1. Bundesliga,8177,8226,Home Win
2015/2016,Germany 1. Bundesliga,8234,8262,Home Win
2015/2016,Germany 1. Bundesliga,9823,8177,Home Win
2015/2016,Germany 1. Bundesliga,9789,10269,Home Win
2015/2016,Germany 1. Bundesliga,8178,10189,Draw
2015/2016,Germany 1. Bundesliga,8406,8721,Draw
2015/2016,Germany 1. Bundesliga,8697,9790,Away Win
2015/2016,Germany 1. Bundesliga,9904,8234,Home Win
2015/2016,Germany 1. Bundesliga,8226,9788,Draw
2015/2016,Germany 1. Bundesliga,9905,9810,Home Win
2015/2016,Germany 1. Bundesliga,8262,8722,Draw
2015/2016,Germany 1. Bundesliga,10189,9904,Home Win
2015/2016,Germany 1. Bundesliga,9788,9823,Home Win
2015/2016,Germany 1. Bundesliga,8721,9789,Away Win
2015/2016,Germany 1. Bundesliga,9790,9905,Away Win
2015/2016,Germany 1. Bundesliga,10269,8697,Draw
2015/2016,Germany 1. Bundesliga,9810,8262,Away Win
2015/2016,Germany 1. Bundesliga,8722,8406,Away Win
2015/2016,Germany 1. Bundesliga,8177,8178,Home Win
2015/2016,Germany 1. Bundesliga,8234,8226,Draw
2015/2016,Germany 1. Bundesliga,9823,8234,Home Win
2015/2016,Germany 1. Bundesliga,9789,9810,Home Win
2015/2016,Germany 1. Bundesliga,8178,9788,Home Win
2015/2016,Germany 1. Bundesliga,8721,9790,Draw
2015/2016,Germany 1. Bundesliga,8406,10189,Home Win
2015/2016,Germany 1. Bundesliga,8697,8722,Draw
2015/2016,Germany 1. Bundesliga,8226,9904,Home Win
2015/2016,Germany 1. Bundesliga,9905,10269,Draw
2015/2016,Germany 1. Bundesliga,8262,8177,Away Win
2015/2016,Germany 1. Bundesliga,10189,8226,Home Win
2015/2016,Germany 1. Bundesliga,9788,8262,Home Win
2015/2016,Germany 1. Bundesliga,9790,8406,Away Win
2015/2016,Germany 1. Bundesliga,10269,8721,Home Win
2015/2016,Germany 1. Bundesliga,9810,8697,Home Win
2015/2016,Germany 1. Bundesliga,8722,9789,Home Win
2015/2016,Germany 1. Bundesliga,9904,9823,Away Win
2015/2016,Germany 1. Bundesliga,8177,9905,Home Win
2015/2016,Germany 1. Bundesliga,8234,8178,Away Win
2015/2016,Germany 1. Bundesliga,10189,8697,Away Win
2015/2016,Germany 1. Bundesliga,9788,9789,Away Win
2015/2016,Germany 1. Bundesliga,9790,9823,Away Win
2015/2016,Germany 1. Bundesliga,9810,8721,Home Win
2015/2016,Germany 1. Bundesliga,8722,10269,Away Win
2015/2016,Germany 1. Bundesliga,9904,8262,Away Win
2015/2016,Germany 1. Bundesliga,8177,8406,Draw
2015/2016,Germany 1. Bundesliga,8226,8178,Draw
2015/2016,Germany 1. Bundesliga,8234,9905,Home Win
2015/2016,Germany 1. Bundesliga,9823,8226,Home Win
2015/2016,Germany 1. Bundesliga,9789,8234,Home Win
2015/2016,Germany 1. Bundesliga,8178,9904,Home Win
2015/2016,Germany 1. Bundesliga,8721,8722,Draw
2015/2016,Germany 1. Bundesliga,10269,9790,Home Win
2015/2016,Germany 1. Bundesliga,8406,9810,Draw
2015/2016,Germany 1. Bundesliga,8697,8177,Draw
2015/2016,Germany 1. Bundesliga,9905,9788,Home Win
2015/2016,Germany 1. Bundesliga,8262,10189,Away Win
2015/2016,Germany 1. Bundesliga,10189,8262,Draw
2015/2016,Germany 1. Bundesliga,9788,9905,Away Win
2015/2016,Germany 1. Bundesliga,9790,10269,Home Win
2015/2016,Germany 1. Bundesliga,9810,8406,Draw
2015/2016,Germany 1. Bundesliga,8722,8721,Draw
2015/2016,Germany 1. Bundesliga,9904,8178,Away Win
2015/2016,Germany 1. Bundesliga,8177,8697,Draw
2015/2016,Germany 1. Bundesliga,8226,9823,Away Win
2015/2016,Germany 1. Bundesliga,8234,9789,Away Win
2015/2016,Germany 1. Bundesliga,10189,8721,Home Win
2015/2016,Germany 1. Bundesliga,8178,9823,Draw
2015/2016,Germany 1. Bundesliga,9788,8697,Home Win
2015/2016,Germany 1. Bundesliga,9790,8722,Draw
2015/2016,Germany 1. Bundesliga,9810,10269,Away Win
2015/2016,Germany 1. Bundesliga,9904,9905,Away Win
2015/2016,Germany 1. Bundesliga,8177,9789,Draw
2015/2016,Germany 1. Bundesliga,8226,8262,Away Win
2015/2016,Germany 1. Bundesliga,8234,8406,Home Win
2015/2016,Germany 1. Bundesliga,9789,9904,Home Win
2015/2016,Germany 1. Bundesliga,8721,8234,Home Win
2015/2016,Germany 1. Bundesliga,9790,9788,Home Win
2015/2016,Germany 1. Bundesliga,10269,8177,Home Win
2015/2016,Germany 1. Bundesliga,8406,9823,Away Win
2015/2016,Germany 1. Bundesliga,8697,8226,Draw
2015/2016,Germany 1. Bundesliga,8722,9810,Home Win
2015/2016,Germany 1. Bundesliga,9905,10189,Home Win
2015/2016,Germany 1. Bundesliga,8262,8178,Away Win
2015/2016,Germany 1. Bundesliga,9823,8262,Home Win
2015/2016,Germany 1. Bundesliga,10189,10269,Draw
2015/2016,Germany 1. Bundesliga,8178,9789,Away Win
2015/2016,Germany 1. Bundesliga,9788,8722,Home Win
2015/2016,Germany 1. Bundesliga,9810,9790,Draw
2015/2016,Germany 1. Bundesliga,9904,8406,Away Win
2015/2016,Germany 1. Bundesliga,8177,8721,Draw
2015/2016,Germany 1. Bundesliga,8226,9905,Home Win
2015/2016,Germany 1. Bundesliga,8234,8697,Home Win
2015/2016,Germany 1. Bundesliga,9789,8226,Home Win
2015/2016,Germany 1. Bundesliga,8721,9823,Away Win
2015/2016,Germany 1. Bundesliga,9790,8234,Draw
2015/2016,Germany 1. Bundesliga,10269,9904,Away Win
2015/2016,Germany 1. Bundesliga,8406,9788,Draw
2015/2016,Germany 1. Bundesliga,8697,8262,Draw
2015/2016,Germany 1. Bundesliga,9810,10189,Draw
2015/2016,Germany 1. Bundesliga,8722,8177,Away Win
2015/2016,Germany 1. Bundesliga,9905,8178,Home Win
2015/2016,Germany 1. Bundesliga,9823,9905,Away Win
2015/2016,Germany 1. Bundesliga,10189,9790,Home Win
2015/2016,Germany 1. Bundesliga,8178,8697,Away Win
2015/2016,Germany 1. Bundesliga,9788,10269,Home Win
2015/2016,Germany 1. Bundesliga,9904,8721,Away Win
2015/2016,Germany 1. Bundesliga,8177,9810,Home Win
2015/2016,Germany 1. Bundesliga,8226,8406,Home Win
2015/2016,Germany 1. Bundesliga,8234,8722,Draw
2015/2016,Germany 1. Bundesliga,8262,9789,Away Win
2015/2016,Germany 1. Bundesliga,9789,9823,Draw
2015/2016,Germany 1. Bundesliga,8721,9788,Home Win
2015/2016,Germany 1. Bundesliga,9790,8177,Home Win
2015/2016,Germany 1. Bundesliga,10269,8226,Home Win
2015/2016,Germany 1. Bundesliga,8406,8178,Draw
2015/2016,Germany 1. Bundesliga,8697,9904,Home Win
2015/2016,Germany 1. Bundesliga,9810,8234,Draw
2015/2016,Germany 1. Bundesliga,8722,10189,Away Win
2015/2016,Germany 1. Bundesliga,9905,8262,Draw
2015/2016,Germany 1. Bundesliga,9823,8697,Home Win
2015/2016,Germany 1. Bundesliga,9789,9905,Home Win
2015/2016,Germany 1. Bundesliga,8178,9790,Home Win
2015/2016,Germany 1. Bundesliga,9788,9810,Home Win
2015/2016,Germany 1. Bundesliga,9904,8722,Away Win
2015/2016,Germany 1. Bundesliga,8177,10189,Home Win
2015/2016,Germany 1. Bundesliga,8226,8721,Home Win
2015/2016,Germany 1. Bundesliga,8234,10269,Draw
2015/2016,Germany 1. Bundesliga,8262,8406,Draw
2015/2016,Germany 1. Bundesliga,10189,9788,Home Win
2015/2016,Germany 1. Bundesliga,8721,8262,Draw
2015/2016,Germany 1. Bundesliga,9790,8226,Away Win
2015/2016,Germany 1. Bundesliga,10269,8178,Away Win
2015/2016,Germany 1. Bundesliga,8406,9789,Away Win
2015/2016,Germany 1. Bundesliga,8697,9905,Draw
2015/2016,Germany 1. Bundesliga,9810,9904,Home Win
2015/2016,Germany 1. Bundesliga,8722,9823,Away Win
2015/2016,Germany 1. Bundesliga,8177,8234,Home Win
2015/2016,Germany 1. Bundesliga,9823,9810,Home Win
2015/2016,Germany 1. Bundesliga,9789,8697,Home Win
2015/2016,Germany 1. Bundesliga,8178,8721,Home Win
2015/2016,Germany 1. Bundesliga,9788,8177,Home Win
2015/2016,Germany 1. Bundesliga,9904,9790,Away Win
2015/2016,Germany 1. Bundesliga,8226,8722,Draw
2015/2016,Germany 1. Bundesliga,9905,8406,Home Win
2015/2016,Germany 1. Bundesliga,8234,10189,Home Win
2015/2016,Germany 1. Bundesliga,8262,10269,Draw
2015/2016,Germany 1. Bundesliga,10189,9789,Draw
2015/2016,Germany 1. Bundesliga,8721,9905,Draw
2015/2016,Germany 1. Bundesliga,9790,8262,Away Win
2015/2016,Germany 1. Bundesliga,10269,9823,Away Win
2015/2016,Germany 1. Bundesliga,8697,8406,Away Win
2015/2016,Germany 1. Bundesliga,9810,8226,Away Win
2015/2016,Germany 1. Bundesliga,8722,8178,Away Win
2015/2016,Germany 1. Bundesliga,8177,9904,Draw
2015/2016,Germany 1. Bundesliga,8234,9788,Home Win
2015/2016,Germany 1. Bundesliga,9823,8178,Home Win
2015/2016,Germany 1. Bundesliga,9789,8177,Home Win
2015/2016,Germany 1. Bundesliga,8721,10189,Home Win
2015/2016,Germany 1. Bundesliga,10269,9810,Away Win
2015/2016,Germany 1. Bundesliga,8406,8234,Away Win
2015/2016,Germany 1. Bundesliga,8697,9788,Home Win
2015/2016,Germany 1. Bundesliga,8722,9790,Home Win
2015/2016,Germany 1. Bundesliga,9905,9904,Home Win
2015/2016,Germany 1. Bundesliga,8262,8226,Draw
2015/2016,Germany 1. Bundesliga,9823,10189,Home Win
2015/2016,Germany 1. Bundesliga,9789,9790,Home Win
2015/2016,Germany 1. Bundesliga,8178,9810,Home Win
2015/2016,Germany 1. Bundesliga,8406,10269,Home Win
2015/2016,Germany 1. Bundesliga,8697,8721,Home Win
2015/2016,Germany 1. Bundesliga,9904,9788,Home Win
2015/2016,Germany 1. Bundesliga,8226,8177,Home Win
2015/2016,Germany 1. Bundesliga,9905,8722,Away Win
2015/2016,Germany 1. Bundesliga,8262,8234,Home Win
2015/2016,Germany 1. Bundesliga,10189,8178,Away Win
2015/2016,Germany 1. Bundesliga,9788,8226,Home Win
2015/2016,Germany 1. Bundesliga,8721,8406,Away Win
2015/2016,Germany 1. Bundesliga,9790,8697,Home Win
2015/2016,Germany 1. Bundesliga,10269,9789,Away Win
2015/2016,Germany 1. Bundesliga,9810,9905,Home Win
2015/2016,Germany 1. Bundesliga,8722,8262,Home Win
2015/2016,Germany 1. Bundesliga,8177,9823,Away Win
2015/2016,Germany 1. Bundesliga,8234,9904,Draw
2015/2016,Germany 1. Bundesliga,9823,9788,Draw
2015/2016,Germany 1. Bundesliga,9789,8721,Home Win
2015/2016,Germany 1. Bundesliga,8178,8177,Home Win
2015/2016,Germany 1. Bundesliga,8406,8722,Draw
2015/2016,Germany 1. Bundesliga,8697,10269,Home Win
2015/2016,Germany 1. Bundesliga,9904,10189,Away Win
2015/2016,Germany 1. Bundesliga,8226,8234,Home Win
2015/2016,Germany 1. Bundesliga,9905,9790,Draw
2015/2016,Germany 1. Bundesliga,8262,9810,Away Win
2015/2016,Germany 1. Bundesliga,10189,8406,Draw
2015/2016,Germany 1. Bundesliga,9788,8178,Home Win
2015/2016,Germany 1. Bundesliga,9790,8721,Away Win
2015/2016,Germany 1. Bundesliga,10269,9905,Away Win
2015/2016,Germany 1. Bundesliga,9810,9789,Home Win
2015/2016,Germany 1. Bundesliga,8722,8697,Draw
2015/2016,Germany 1. Bundesliga,9904,8226,Home Win
2015/2016,Germany 1. Bundesliga,8177,8262,Away Win
2015/2016,Germany 1. Bundesliga,8234,9823,Away Win
2015/2016,Germany 1. Bundesliga,9823,9904,Home Win
2015/2016,Germany 1. Bundesliga,9789,8722,Draw
2015/2016,Germany 1. Bundesliga,8178,8234,Home Win
2015/2016,Germany 1. Bundesliga,8721,10269,Home Win
2015/2016,Germany 1. Bundesliga,8406,9790,Away Win
2015/2016,Germany 1. Bundesliga,8697,9810,Home Win
2015/2016,Germany 1. Bundesliga,8226,10189,Away Win
2015/2016,Germany 1. Bundesliga,9905,8177,Draw
2015/2016,Germany 1. Bundesliga,8262,9788,Away Win
2015/2016,Germany 1. Bundesliga,9823,8406,Home Win
2015/2016,Germany 1. Bundesliga,10189,9905,Home Win
2015/2016,Germany 1. Bundesliga,8178,8262,Away Win
2015/2016,Germany 1. Bundesliga,9788,9790,Away Win
2015/2016,Germany 1. Bundesliga,9810,8722,Home Win
2015/2016,Germany 1. Bundesliga,9904,9789,Away Win
2015/2016,Germany 1. Bundesliga,8177,10269,Home Win
2015/2016,Germany 1. Bundesliga,8226,8697,Away Win
2015/2016,Germany 1. Bundesliga,8234,8721,Draw
2015/2016,Germany 1. Bundesliga,9789,8178,Home Win
2015/2016,Germany 1. Bundesliga,8721,8177,Home Win
2015/2016,Germany 1. Bundesliga,9790,9810,Draw
2015/2016,Germany 1. Bundesliga,10269,10189,Away Win
2015/2016,Germany 1. Bundesliga,8406,9904,Home Win
2015/2016,Germany 1. Bundesliga,8697,8234,Away Win
2015/2016,Germany 1. Bundesliga,8722,9788,Home Win
2015/2016,Germany 1. Bundesliga,9905,8226,Home Win
2015/2016,Germany 1. Bundesliga,8262,9823,Away Win
2015/2016,Germany 1. Bundesliga,9823,8721,Home Win
2015/2016,Germany 1. Bundesliga,10189,9810,Home Win
2015/2016,Germany 1. Bundesliga,8178,9905,Home Win
2015/2016,Germany 1. Bundesliga,9788,8406,Home Win
2015/2016,Germany 1. Bundesliga,9904,10269,Away Win
2015/2016,Germany 1. Bundesliga,8177,8722,Home Win
2015/2016,Germany 1. Bundesliga,8226,9789,Draw
2015/2016,Germany 1. Bundesliga,8234,9790,Away Win
2015/2016,Germany 1. Bundesliga,8262,8697,Home Win
2015/2016,Germany 1. Bundesliga,9789,8262,Draw
2015/2016,Germany 1. Bundesliga,8721,9904,Draw
2015/2016,Germany 1. Bundesliga,9790,10189,Away Win
2015/2016,Germany 1. Bundesliga,10269,9788,Away Win
2015/2016,Germany 1. Bundesliga,8406,8226,Away Win
2015/2016,Germany 1. Bundesliga,8697,8178,Away Win
2015/2016,Germany 1. Bundesliga,9810,8177,Draw
2015/2016,Germany 1. Bundesliga,8722,8234,Draw
2015/2016,Germany 1. Bundesliga,9905,9823,Away Win
2015/2016,Germany 1. Bundesliga,9823,9789,Home Win
2015/2016,Germany 1. Bundesliga,10189,8722,Away Win
2015/2016,Germany 1. Bundesliga,8178,8406,Draw
2015/2016,Germany 1. Bundesliga,9788,8721,Home Win
2015/2016,Germany 1. Bundesliga,9904,8697,Home Win
2015/2016,Germany 1. Bundesliga,8177,9790,Home Win
2015/2016,Germany 1. Bundesliga,8226,10269,Draw
2015/2016,Germany 1. Bundesliga,8234,9810,Home Win
2015/2016,Germany 1. Bundesliga,8262,9905,Away Win
2015/2016,Germany 1. Bundesliga,10189,8177,Home Win
2015/2016,Germany 1. Bundesliga,8721,8226,Home Win
2015/2016,Germany 1. Bundesliga,9790,8178,Draw
2015/2016,Germany 1. Bundesliga,10269,8234,Home Win
2015/2016,Germany 1. Bundesliga,8406,8262,Away Win
2015/2016,Germany 1. Bundesliga,8697,9823,Away Win
2015/2016,Germany 1. Bundesliga,9810,9788,Away Win
